time;edc_id;overall_std_u;max_std_u;PUE;power_demand;it_power;cooling_power
155.59999999999997;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
155.79999999999995;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
155.8;edc_1;80.0;1000;1.0;197.39456176757812;197.39456176757812;0
156.29999999999993;edc_0;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
156.8;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
156.89999999999995;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
157.09999999999994;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
157.29999999999998;edc_0;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
157.39999999999995;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
157.59999999999994;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
157.79999999999993;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
157.99999999999997;edc_0;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
158.09999999999994;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
164.09999999999994;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
164.79999999999993;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
165.39999999999998;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
165.59999999999997;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
165.79999999999998;edc_1;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
165.99999999999997;edc_1;0.0;1000;1.0;264.83626556396484;264.83626556396484;0
166.19999999999996;edc_1;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
166.39999999999995;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
166.49999999999991;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
166.59999999999994;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
166.79999999999993;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
166.79999999999995;edc_1;80.0;1000;1.0;197.39456176757812;197.39456176757812;0
167.1999999999999;edc_0;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
167.79999999999995;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
167.79999999999998;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
167.99999999999997;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
168.19999999999996;edc_0;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
168.29999999999998;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
168.49999999999997;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
168.69999999999996;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
168.89999999999995;edc_0;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
168.99999999999997;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
174.99999999999991;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
175.6999999999999;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
176.39999999999995;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
176.59999999999994;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
176.79999999999998;edc_1;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
176.99999999999997;edc_1;0.0;1000;1.0;264.83626556396484;264.83626556396484;0
177.19999999999996;edc_1;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
177.3999999999999;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
177.39999999999995;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
177.59999999999994;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
177.79999999999993;edc_1;80.0;1000;1.0;197.39456176757812;197.39456176757812;0
178.09999999999988;edc_0;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
178.69999999999996;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
178.79999999999993;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
178.89999999999995;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
179.09999999999994;edc_0;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
179.19999999999996;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
179.39999999999995;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
179.59999999999994;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
179.79999999999993;edc_0;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
179.89999999999995;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
185.8999999999999;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
186.59999999999988;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
187.39999999999995;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
187.59999999999994;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
187.79999999999998;edc_1;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
187.99999999999997;edc_1;0.0;1000;1.0;264.83626556396484;264.83626556396484;0
188.19999999999996;edc_1;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
188.29999999999998;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
188.39999999999995;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
188.59999999999994;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
188.79999999999993;edc_1;80.0;1000;1.0;197.39456176757812;197.39456176757812;0
188.99999999999997;edc_0;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
189.59999999999994;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
189.79999999999993;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
189.79999999999998;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
189.99999999999997;edc_0;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
190.09999999999994;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
190.29999999999993;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
190.49999999999997;edc_1;100.0;1000;1.0;286.9759521484375;286.9759521484375;0
190.69999999999996;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
190.79999999999993;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
196.79999999999998;edc_2;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
197.49999999999997;edc_2;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
198.39999999999995;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
198.59999999999994;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
198.79999999999998;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
198.99999999999997;edc_1;20.0;1000;1.0;273.8226623535156;273.8226623535156;0
199.19999999999996;edc_0;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
199.19999999999996;edc_1;40.0;1000;1.0;281.74977111816406;281.74977111816406;0
199.39999999999995;edc_1;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
199.59999999999994;edc_1;80.0;1000;1.0;285.6733169555664;285.6733169555664;0
199.79999999999993;edc_1;100.0;1000;1.0;286.9759521484375;286.9759521484375;0
199.89999999999995;edc_0;60.0;1000;1.0;284.3284378051758;284.3284378051758;0
