cab_id,epoch,x,y,latitude,longitude
usadrifo,1212802721.0,1156.3131388952672,1075.902878516755,37.790275,-122.40684750000001
usadrifo,1212802736.0,1222.0802357032976,1090.9310097737866,37.79041,-122.4061
usadrifo,1212802743.5,1244.9557476301547,1107.6289333915302,37.79055999999999,-122.40584
usadrifo,1212802751.0,1267.8312595568452,1124.3268570106904,37.79071,-122.40558
usadrifo,1212802758.5,1290.7067714788473,1141.0247806305583,37.79086,-122.40532
usadrifo,1212802766.0,1313.582283400594,1157.7227042497182,37.79101,-122.40506
usadrifo,1212802773.5,1336.4577953198022,1174.4206278681702,37.79116,-122.4048
usadrifo,1212802781.0,1359.3333072341898,1191.1185514880378,37.79131,-122.40454
usadrifo,1212802788.5,1382.2088191481898,1207.8164751064899,37.79146,-122.40428
usadrifo,1212802796.0,1405.0843310572802,1224.5143987249419,37.79161,-122.40402
ufdoyno,1212802216.0,888.625657735519,3091.342259328896,37.80838,-122.40989
ufdoyno,1212802224.375,887.855808773991,3091.342259328896,37.80838,-122.40989875
ufdoyno,1212802232.75,887.0859598146995,3091.342259328896,37.80838,-122.40990749999999
ufdoyno,1212802241.125,886.3161108531676,3091.342259328896,37.80838,-122.40991625
ufdoyno,1212802249.5,885.5462618938723,3091.342259328896,37.80838,-122.409925
ufdoyno,1212802257.875,884.776412934575,3091.342259328896,37.80838,-122.40993375
ufdoyno,1212802266.25,884.0065639730373,3091.342259328896,37.80838,-122.4099425
ufdoyno,1212802274.625,883.236715013736,3091.342259328896,37.80838,-122.40995125
ufdoyno,1212802283.0,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802292.25,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802301.5,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802310.75,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802320.0,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802329.25,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802338.5,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802347.75,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802357.0,882.4668660544329,3091.342259328896,37.80838,-122.40996
ufdoyno,1212802364.5,873.6685922224967,3090.9248112381865,37.80837625,-122.41006000000002
ufdoyno,1212802372.0,864.8703183903106,3090.5073631474775,37.8083725,-122.41016000000002
ufdoyno,1212802379.5,856.0720445623546,3090.0899150567684,37.80836875,-122.41026
ufdoyno,1212802387.0,847.2737707296767,3089.672466966767,37.808365,-122.41036
ufdoyno,1212802394.5,838.4754968967566,3089.2550188760583,37.80836125,-122.41046
ufdoyno,1212802402.0,829.6772230658354,3088.837570786057,37.8083575,-122.41056
ufdoyno,1212802409.5,820.8789492346771,3088.420122696056,37.80835375,-122.41066
ufdoyno,1212802417.0,812.0806754010455,3088.0026746046387,37.80835,-122.41076
ufdoyno,1212802424.5,792.8344513912693,3090.9248112381865,37.80837625,-122.41097875
ufdoyno,1212802432.0,773.5882273804091,3093.8469478717343,37.8084025,-122.4111975
ufdoyno,1212802439.5,754.3420033684903,3096.769084504574,37.80842875,-122.41141625000002
ufdoyno,1212802447.0,735.0957793555401,3099.691221138122,37.808455,-122.41163500000002
ufdoyno,1212802454.5,715.8495553438231,3102.613357770961,37.80848125,-122.41185375
ufdoyno,1212802462.0,696.6033313288884,3105.535494405217,37.808507500000005,-122.4120725
ufdoyno,1212802469.5,677.3571073152394,3108.4576310387647,37.80853375,-122.41229125
ufdoyno,1212802477.0,658.1108832984255,3111.379767671604,37.80856,-122.41251
ufdoyno,1212802484.625,640.624314048274,3109.014228491391,37.80853875,-122.41270875
ufdoyno,1212802492.25,623.1377447951602,3106.648689312595,37.8085175,-122.41290750000002
ufdoyno,1212802499.875,605.6511755458204,3104.2831501345054,37.80849625000001,-122.41310625
ufdoyno,1212802507.5,588.1646062957967,3101.9176109542927,37.808475,-122.413305
ufdoyno,1212802515.125,570.6780370428703,3099.5520717747877,37.80845375,-122.41350375
ufdoyno,1212802522.75,553.1914677892994,3097.186532595991,37.8084325,-122.41370249999999
ufdoyno,1212802530.375,535.7048985351041,3094.820993416486,37.808411250000006,-122.41390125
ufdoyno,1212802538.0,518.2183292803039,3092.4554542369815,37.80839,-122.4141
ufdoyno,1212802545.5,523.1673583135166,3055.8591716384462,37.80806125,-122.41404375
ufdoyno,1212802553.0,528.116387346682,3019.2628890406195,37.8077325,-122.4139875
ufdoyno,1212802560.5,533.0654163820384,2982.6666064420847,37.80740375,-122.41393125
ufdoyno,1212802568.0,538.0144454173463,2946.07032384355,37.807075,-122.413875
ufdoyno,1212802575.5,542.9634744503672,2909.4740412450146,37.80674625,-122.41381875
ufdoyno,1212802583.0,547.9125034855775,2872.877758647188,37.8064175,-122.4137625
ufdoyno,1212802590.5,552.8615325184996,2836.281476048653,37.80608875,-122.41370625
ufdoyno,1212802598.0,557.8105615536103,2799.685193450118,37.80576,-122.41365
ufdoyno,1212802605.625,562.7595905864321,2769.7680803000967,37.80549125,-122.41359375
ufdoyno,1212802613.25,567.7086196214415,2739.8509671493675,37.8052225,-122.4135375
ufdoyno,1212802620.875,572.657648654161,2709.933853998638,37.80495375,-122.41348125
ufdoyno,1212802628.5,577.606677689067,2680.0167408472007,37.804685,-122.413425
ufdoyno,1212802636.125,582.5557067239213,2650.099627697179,37.80441625,-122.41336875
ufdoyno,1212802643.75,587.504735756484,2620.182514545742,37.8041475,-122.4133125
ufdoyno,1212802651.375,592.4537647889936,2590.2654013957203,37.80387875,-122.41325625
ufdoyno,1212802659.0,597.4027938236881,2560.3482882442836,37.80361,-122.4132
ufdoyno,1212802666.5,600.3722112426881,2539.7541824475315,37.803425,-122.41316625
ufdoyno,1212802674.0,603.3416286639072,2519.160076651488,37.80324,-122.41313249999999
ufdoyno,1212802681.5,606.3110460828681,2498.565970854737,37.803055,-122.41309875
ufdoyno,1212802689.0,609.2804635040476,2477.9718650579853,37.80287,-122.41306499999999
ufdoyno,1212802696.5,612.2498809252075,2457.3777592605256,37.802685,-122.41303125
ufdoyno,1212802704.0,615.2192983441089,2436.783653464482,37.8025,-122.4129975
ufdoyno,1212802711.5,618.18871576299,2416.189547667731,37.802315,-122.41296375
ufdoyno,1212802719.0,621.1581331840898,2395.5954418709794,37.80213,-122.41293
ufdoyno,1212802726.5,627.3169248696619,2356.0770226388963,37.801775,-122.41286000000001
ufdoyno,1212802734.0,633.4757165573848,2316.558603407522,37.80142,-122.41278999999999
ufdoyno,1212802741.5,639.6345082427803,2277.0401841761472,37.801065,-122.41272
ufdoyno,1212802749.0,645.7932999280861,2237.5217649440647,37.80071,-122.41265
