time;ue_id;service_id;generated;first_sent;processed;delay;times_sent
17.51324646736029;ue_8;adas;17.51169148587156;17.51169148587156;17.51324646736029;0.001554981488730789;1
17.569806389104052;ue_3;adas;17.566746426126596;17.566746426126596;17.569806389104052;0.0030599629774563653;1
17.574087843072594;ue_0;adas;17.572237565829898;17.572237565829898;17.574087843072594;0.0018502772426955971;1
17.582152059019553;ue_1;adas;17.58129905256338;17.58129905256338;17.582152059019553;0.000853006456171812;1
17.63414918145707;ue_4;adas;17.631089218479612;17.631089218479612;17.63414918145707;0.0030599629774563653;1
17.937630348819695;ue_2;adas;17.935929802488857;17.935929802488857;17.937630348819695;0.0017005463308379376;1
17.988624014889854;ue_9;adas;17.987127695050685;17.987127695050685;17.988624014889854;0.0014963198391697574;1
17.98991927527462;ue_5;adas;17.98836429378589;17.98836429378589;17.98991927527462;0.001554981488730789;1
17.990465692517212;ue_6;adas;17.989030420726884;17.989030420726884;17.990465692517212;0.0014352717903278744;1
18.003807107178083;ue_7;adas;18.002371835387756;18.002371835387756;18.003807107178083;0.0014352717903278744;1
18.01324646736029;ue_8;adas;18.01169148587156;18.01169148587156;18.01324646736029;0.001554981488730789;1
18.069806389104052;ue_3;adas;18.066746426126596;18.066746426126596;18.069806389104052;0.0030599629774563653;1
18.074087843072594;ue_0;adas;18.072237565829898;18.072237565829898;18.074087843072594;0.0018502772426955971;1
18.082152059019553;ue_1;adas;18.08129905256338;18.08129905256338;18.082152059019553;0.000853006456171812;1
18.13414918145707;ue_4;adas;18.131089218479612;18.131089218479612;18.13414918145707;0.0030599629774563653;1
18.437630348819695;ue_2;adas;18.435929802488857;18.435929802488857;18.437630348819695;0.0017005463308379376;1
18.488624014889854;ue_9;adas;18.487127695050685;18.487127695050685;18.488624014889854;0.0014963198391697574;1
18.48991927527462;ue_5;adas;18.48836429378589;18.48836429378589;18.48991927527462;0.001554981488730789;1
18.490465692517212;ue_6;adas;18.489030420726884;18.489030420726884;18.490465692517212;0.0014352717903278744;1
18.503807107178083;ue_7;adas;18.502371835387756;18.502371835387756;18.503807107178083;0.0014352717903278744;1
